DATE_TIME,TOTAL_DAILY_YIELD of all Solar Panels
6/13/2020 10:00,41910.91071
6/13/2020 10:15,46535.44643
6/13/2020 10:30,52549.55357
6/13/2020 10:45,58490.125
6/13/2020 11:00,64206.71429
6/13/2020 11:15,70633.28572
6/13/2020 11:30,77353.69643
6/13/2020 11:45,83957.92857
6/13/2020 12:00,90942.08929
6/13/2020 12:15,97272.01786
6/13/2020 12:30,103511.3929
6/13/2020 12:45,109884.5357
6/13/2020 13:00,116682.3929
6/13/2020 13:15,120787.1786
6/13/2020 13:30,125852.8571
6/13/2020 13:45,129926.5179
6/13/2020 14:00,135414.0714
6/13/2020 14:15,141862.9286
6/13/2020 14:30,147293.5536
6/13/2020 14:45,152248
6/13/2020 15:00,157885.1429
6/13/2020 15:15,163362.0357
6/13/2020 15:30,168341.4107
6/13/2020 15:45,171673
6/13/2020 16:00,175034.1071
6/13/2020 16:15,177827.0536
6/13/2020 16:30,179583.6429
6/13/2020 16:45,181261.1786
6/13/2020 17:00,182202.5357
6/13/2020 17:15,183154.7143
6/13/2020 17:30,183998.25
6/13/2020 17:45,184553.0179
6/13/2020 18:00,184971.375
6/13/2020 18:15,185201.5714
6/13/2020 18:30,185298.625
6/13/2020 18:45,185308
6/13/2020 19:00,185308
6/13/2020 19:15,185308
6/13/2020 19:30,185308
6/13/2020 19:45,185308
6/13/2020 20:00,185308
6/13/2020 20:15,185308
6/13/2020 20:30,185308
6/13/2020 20:45,185308
6/13/2020 21:00,185308
6/13/2020 21:15,185308
6/13/2020 21:30,185308
6/13/2020 21:45,185308
6/13/2020 22:00,185308
6/13/2020 22:15,185308
6/13/2020 22:30,185308
6/13/2020 22:45,185308
6/13/2020 23:00,185308
6/13/2020 23:15,185308
6/13/2020 23:30,185308
6/13/2020 23:45,169395.5893
6/14/2020 0:00,10641.33929
6/14/2020 0:15,0
6/14/2020 0:30,0
6/14/2020 0:45,0
6/14/2020 1:00,0
6/14/2020 1:15,0
6/14/2020 1:30,0
6/14/2020 1:45,0
6/14/2020 2:00,0
6/14/2020 2:15,0
6/14/2020 2:30,0
6/14/2020 2:45,0
6/14/2020 3:00,0
6/14/2020 3:15,0
6/14/2020 3:30,0
6/14/2020 3:45,0
6/14/2020 4:00,0
6/14/2020 4:15,0
6/14/2020 4:30,0
6/14/2020 4:45,0
6/14/2020 5:00,0
6/14/2020 5:15,0
6/14/2020 5:30,0
6/14/2020 5:45,0
6/14/2020 6:00,3.732142858
6/14/2020 6:15,94.21428571
6/14/2020 6:30,350.0357143
6/14/2020 6:45,829.6607143
6/14/2020 7:00,1565.267857
6/14/2020 7:15,3003.446429
6/14/2020 7:30,4729.357143
6/14/2020 7:45,6686.375
6/14/2020 8:00,9046.267857
6/14/2020 8:15,11211.66071
6/14/2020 8:30,13487.57143
6/14/2020 8:45,16073.85714
6/14/2020 9:00,19185.51786
6/14/2020 9:15,22977.30357
6/14/2020 9:30,27378.39286
6/14/2020 9:45,31665.33929
6/14/2020 10:00,36285.33929
6/14/2020 10:15,40546.23214
6/14/2020 10:30,45242.64286
6/14/2020 10:45,51268.58929
6/14/2020 11:00,56994.46429
6/14/2020 11:15,61320.26786
6/14/2020 11:30,66354.75
6/14/2020 11:45,69845.92857
6/14/2020 12:00,73512.30357
6/14/2020 12:15,77004.96429
6/14/2020 12:30,80471.83929
6/14/2020 12:45,84047.16072
6/14/2020 13:00,88040.23214
6/14/2020 13:15,93045.14286
6/14/2020 13:30,98115.35714
6/14/2020 13:45,103225.6607
6/14/2020 14:00,109916.3571
6/14/2020 14:15,116473.9464
6/14/2020 14:30,121583.6429
6/14/2020 14:45,125376.9821
6/14/2020 15:00,129205.9643
6/14/2020 15:15,134691.3214
6/14/2020 15:30,138974.0536
6/14/2020 15:45,142203.0357
6/14/2020 16:00,145342.4821
6/14/2020 16:15,148163.875
6/14/2020 16:30,150037.6607
6/14/2020 16:45,151400.6071
6/14/2020 17:00,152458.6607
6/14/2020 17:15,153362.7679
6/14/2020 17:30,154136.3214
6/14/2020 17:45,154521.9821
6/14/2020 18:00,154782.8036
6/14/2020 18:15,154955.5179
6/14/2020 18:30,155042.5
6/14/2020 18:45,155054
6/14/2020 19:00,155054
6/14/2020 19:15,155054
6/14/2020 19:30,155054
6/14/2020 19:45,155054
6/14/2020 20:00,155054
6/14/2020 20:15,155054
6/14/2020 20:30,155054
6/14/2020 20:45,155054
6/14/2020 21:00,155054
6/14/2020 21:15,155054
6/14/2020 21:30,155054
6/14/2020 21:45,155054
6/14/2020 22:00,155054
6/14/2020 22:15,155054
6/14/2020 22:30,155054
6/14/2020 22:45,155054
6/14/2020 23:00,155054
6/14/2020 23:15,155054
6/14/2020 23:30,155054
6/14/2020 23:45,142682.3929
6/15/2020 0:00,5480
6/15/2020 0:15,0
6/15/2020 0:30,0
6/15/2020 0:45,0
6/15/2020 1:00,0
6/15/2020 1:15,0
6/15/2020 1:30,0
6/15/2020 1:45,0
6/15/2020 2:00,0
6/15/2020 2:15,0
6/15/2020 2:30,0
6/15/2020 2:45,0
6/15/2020 3:00,0
6/15/2020 3:15,0
6/15/2020 3:30,0
6/15/2020 3:45,0
6/15/2020 4:00,0
6/15/2020 4:15,0
6/15/2020 4:30,0
6/15/2020 4:45,0
6/15/2020 5:00,0
6/15/2020 5:15,0
6/15/2020 5:30,0
6/15/2020 5:45,0
6/15/2020 6:00,10.78571429
6/15/2020 6:15,147.125
6/15/2020 6:30,516.7142857
6/15/2020 6:45,1167.875
6/15/2020 7:00,2108.517857
6/15/2020 7:15,3351.660714
6/15/2020 7:30,4330.196429
6/15/2020 7:45,5781.571429
6/15/2020 8:00,8389.339286
6/15/2020 8:15,12173.66071
6/15/2020 8:30,16251.73214
6/15/2020 8:45,20208.5
6/15/2020 9:00,24317.625
6/15/2020 9:15,28967.26786
6/15/2020 9:30,33569.91071
6/15/2020 9:45,38667.48214
6/15/2020 10:00,43143.125
6/15/2020 10:15,48746.73214
6/15/2020 10:30,54872.51786
6/15/2020 10:45,59566.625
6/15/2020 11:00,65440.08929
6/15/2020 11:15,70080.19643
6/15/2020 11:30,74627.39286
6/15/2020 11:45,79038.14286
6/15/2020 12:00,83708.05357
6/15/2020 12:15,88164.21429
6/15/2020 12:30,91207
6/15/2020 12:45,94700.48214
6/15/2020 13:00,98984.91071
6/15/2020 13:15,103459.7143
6/15/2020 13:30,106167.25
6/15/2020 13:45,107943.2679
6/15/2020 14:00,110010.6071
6/15/2020 14:15,112373.4464
6/15/2020 14:30,117019.7143
6/15/2020 14:45,121522.0714
6/15/2020 15:00,125313.3036
6/15/2020 15:15,128658.9643
6/15/2020 15:30,131510.1429
6/15/2020 15:45,135100.25
6/15/2020 16:00,137075.25
6/15/2020 16:15,138206.1429
6/15/2020 16:30,139893.3571
6/15/2020 16:45,141885.1786
6/15/2020 17:00,143825.3393
6/15/2020 17:15,145141.3214
6/15/2020 17:30,146141.6607
6/15/2020 17:45,146886.1071
6/15/2020 18:00,147346.9286
6/15/2020 18:15,147546.0536
6/15/2020 18:30,147613.6964
6/15/2020 18:45,147615
6/15/2020 19:00,147615
6/15/2020 19:15,147615
6/15/2020 19:30,147615
6/15/2020 19:45,147615
6/15/2020 20:00,147615
6/15/2020 20:15,147615
6/15/2020 20:30,147615
6/15/2020 20:45,147615
6/15/2020 21:00,147615
6/15/2020 21:15,147615
6/15/2020 21:30,147615
6/15/2020 21:45,147615
6/15/2020 22:00,147615
6/15/2020 22:15,147615
6/15/2020 22:30,147615
6/15/2020 22:45,147615
6/15/2020 23:00,147615
6/15/2020 23:15,147615
6/15/2020 23:30,147615
6/15/2020 23:45,146773.625
6/16/2020 0:00,8088.660714
6/16/2020 0:15,0
6/16/2020 0:30,0
6/16/2020 0:45,0
6/16/2020 1:00,0
6/16/2020 1:15,0
6/16/2020 1:30,0
6/16/2020 1:45,0
6/16/2020 2:00,0
6/16/2020 2:15,0
6/16/2020 2:30,0
6/16/2020 2:45,0
6/16/2020 3:00,0
6/16/2020 3:15,0
6/16/2020 3:30,0
6/16/2020 3:45,0
6/16/2020 4:00,0
6/16/2020 4:15,0
6/16/2020 4:30,0
6/16/2020 4:45,0
6/16/2020 5:00,0
6/16/2020 5:15,0
6/16/2020 5:30,0
6/16/2020 5:45,0
6/16/2020 6:00,0.125
6/16/2020 6:15,31.98214286
6/16/2020 6:30,257.875
6/16/2020 6:45,712.5535714
6/16/2020 7:00,1353.714286
6/16/2020 7:15,2338.607143
6/16/2020 7:30,3793.625
6/16/2020 7:45,5398.928571
6/16/2020 8:00,7732.785714
6/16/2020 8:15,10377.58929
6/16/2020 8:30,12985.71429
6/16/2020 8:45,16296.78571
6/16/2020 9:00,19371.83929
6/16/2020 9:15,22699.08928
6/16/2020 9:30,26436.60714
6/16/2020 9:45,30951.42857
6/16/2020 10:00,36232.5
6/16/2020 10:15,42166.44643
6/16/2020 10:30,47109.10714
6/16/2020 10:45,51624.01786
6/16/2020 11:00,57588.69643
6/16/2020 11:15,62847.19643
6/16/2020 11:30,66673.92857
6/16/2020 11:45,70553.91072
6/16/2020 12:00,73353.69643
6/16/2020 12:15,75611.01786
6/16/2020 12:30,79627.41072
6/16/2020 12:45,83192.41072
6/16/2020 13:00,86104.28572
6/16/2020 13:15,89520.26786
6/16/2020 13:30,93966.21429
6/16/2020 13:45,97246.19643
6/16/2020 14:00,101087.25
6/16/2020 14:15,103822.1964
6/16/2020 14:30,107405.0536
6/16/2020 14:45,112656.6071
6/16/2020 15:00,115500.8571
6/16/2020 15:15,117847.9107
6/16/2020 15:30,120805.2143
6/16/2020 15:45,124020.0754
6/16/2020 16:00,126692.8214
6/16/2020 16:15,129013.3393
6/16/2020 16:30,130614.7321
6/16/2020 16:45,131923.2679
6/16/2020 17:00,133035.125
6/16/2020 17:15,134031.4464
6/16/2020 17:30,134901.8393
6/16/2020 17:45,135566.625
6/16/2020 18:00,136028.4286
6/16/2020 18:15,136308
6/16/2020 18:30,136419.4464
6/16/2020 18:45,136429
6/16/2020 19:00,136429
6/16/2020 19:15,136429
6/16/2020 19:30,136429
6/16/2020 19:45,136429
6/16/2020 20:00,136429
6/16/2020 20:15,136429
6/16/2020 20:30,136429
6/16/2020 20:45,136429
6/16/2020 21:00,136429
6/16/2020 21:15,136429
6/16/2020 21:30,136429
6/16/2020 21:45,136429
6/16/2020 22:00,136429
6/16/2020 22:15,136429
6/16/2020 22:30,136429
6/16/2020 22:45,136429
6/16/2020 23:00,136429
6/16/2020 23:15,136429
6/16/2020 23:30,136429
6/16/2020 23:45,134079.375
6/17/2020 0:00,6955.232143
6/17/2020 0:15,0
6/17/2020 0:30,0
6/17/2020 0:45,0
6/17/2020 1:00,0
6/17/2020 1:15,0
6/17/2020 1:30,0
6/17/2020 1:45,0
6/17/2020 2:00,0
6/17/2020 2:15,0
6/17/2020 2:30,0
6/17/2020 2:45,0
6/17/2020 3:00,0
6/17/2020 3:15,0
6/17/2020 3:30,0
6/17/2020 3:45,0
6/17/2020 4:00,0
6/17/2020 4:15,0
6/17/2020 4:30,0
6/17/2020 4:45,0
6/17/2020 5:00,0
6/17/2020 5:15,0
6/17/2020 5:30,0
6/17/2020 5:45,0
6/17/2020 6:00,0
6/17/2020 6:15,0
6/17/2020 6:30,0
6/17/2020 6:45,0.5
6/17/2020 7:00,362.6607143
6/17/2020 7:15,1248.982143
6/17/2020 7:30,2678.928571
6/17/2020 7:45,4647.196429
6/17/2020 8:00,6566.625
6/17/2020 8:15,8475.714286
6/17/2020 8:30,10654
6/17/2020 8:45,12737.75
6/17/2020 9:00,15167.14286
6/17/2020 9:15,17973.875
6/17/2020 9:30,21378.28571
6/17/2020 9:45,24602.625
6/17/2020 10:00,27870.57143
6/17/2020 10:15,31407.375
6/17/2020 10:30,35142.14286
6/17/2020 10:45,39069.375
6/17/2020 11:00,42046.28572
6/17/2020 11:15,46451
6/17/2020 11:30,50627.375
6/17/2020 11:45,55489.35714
6/17/2020 12:00,61991.28571
6/17/2020 12:15,68709.91072
6/17/2020 12:30,75184.46429
6/17/2020 12:45,80138.10714
6/17/2020 13:00,84677.57143
6/17/2020 13:15,88892.42857
6/17/2020 13:30,93824.875
6/17/2020 13:45,98820.14286
6/17/2020 14:00,102563.375
6/17/2020 14:15,105788.4286
6/17/2020 14:30,109864.125
6/17/2020 14:45,114408.2857
6/17/2020 15:00,117622.2679
6/17/2020 15:15,119392.1429
6/17/2020 15:30,119918.7679
6/17/2020 15:45,120603.8393
6/17/2020 16:00,121718.3036
6/17/2020 16:15,123726.9107
6/17/2020 16:30,125175.4821
6/17/2020 16:45,125955.375
6/17/2020 17:00,126559.1071
6/17/2020 17:15,127365.9821
6/17/2020 17:30,128047
6/17/2020 17:45,128802.4286
6/17/2020 18:00,129191.8571
6/17/2020 18:15,129444.625
6/17/2020 18:30,129559.7143
6/17/2020 18:45,129571
6/17/2020 19:00,129571
6/17/2020 19:15,129571
6/17/2020 19:30,129571
6/17/2020 19:45,129571
6/17/2020 20:00,129571
6/17/2020 20:15,129571
6/17/2020 20:30,129571
6/17/2020 20:45,129571
6/17/2020 21:00,129571
6/17/2020 21:15,129571
6/17/2020 21:30,129571
6/17/2020 21:45,129571
6/17/2020 22:00,129571
6/17/2020 22:15,129571
6/17/2020 22:30,129571
6/17/2020 22:45,129571
6/17/2020 23:00,129571
6/17/2020 23:15,129571
6/17/2020 23:30,129571
6/17/2020 23:45,127962.7679
5/15/2020 0:00,48899.9381
5/15/2020 0:15,28401
5/15/2020 0:30,28401
5/15/2020 0:45,28401
5/15/2020 1:00,26516
5/15/2020 1:15,18976
5/15/2020 1:30,18976
5/15/2020 1:45,18976
5/15/2020 2:00,18976
5/15/2020 2:15,18976
5/15/2020 2:30,18976
5/15/2020 2:45,18976
5/15/2020 3:00,18976
5/15/2020 3:15,18976
5/15/2020 3:30,18976
5/15/2020 3:45,18609.66667
5/15/2020 4:00,13481
5/15/2020 4:15,13481
5/15/2020 4:30,13481
5/15/2020 4:45,13481
5/15/2020 5:00,13481
5/15/2020 5:15,13481
5/15/2020 5:30,942.3809524
5/15/2020 5:45,0
5/15/2020 6:00,25.93333333
5/15/2020 6:15,141.6428571
5/15/2020 6:30,345.1285714
5/15/2020 6:45,873.7619048
5/15/2020 7:00,2133.733333
5/15/2020 7:15,4015.2
5/15/2020 7:30,6287.171429
5/15/2020 7:45,9009.366667
5/15/2020 8:00,11932.72381
5/15/2020 8:15,15115.86667
5/15/2020 8:30,18834.13333
5/15/2020 8:45,23057.97619
5/15/2020 9:00,27479.06667
5/15/2020 9:15,32279.54286
5/15/2020 9:30,37236.34286
5/15/2020 9:45,41758.8
5/15/2020 10:00,46538.72857
5/15/2020 10:15,50936
5/15/2020 10:30,55344.13333
5/15/2020 10:45,59787.4619
5/15/2020 11:00,64233.09048
5/15/2020 11:15,68564.28095
5/15/2020 11:30,72832.26667
5/15/2020 11:45,77331.46667
5/15/2020 12:00,81366.71905
5/15/2020 12:15,85608.61905
5/15/2020 12:30,89946.31905
5/15/2020 12:45,94303.73333
5/15/2020 13:00,98452.2
5/15/2020 13:15,102696.7905
5/15/2020 13:30,107390.3571
5/15/2020 13:45,111780.0952
5/15/2020 14:00,116177.4667
5/15/2020 14:15,120732.4
5/15/2020 14:30,125301.5286
5/15/2020 14:45,129353.9095
5/15/2020 15:00,134048.6476
5/15/2020 15:15,138921.0667
5/15/2020 15:30,143026.1333
5/15/2020 15:45,146637.6381
5/15/2020 16:00,150335.1238
5/15/2020 16:15,153348.1667
5/15/2020 16:30,155705.7333
5/15/2020 16:45,158153.2667
5/15/2020 17:00,160163.7095
5/15/2020 17:15,161404.3905
5/15/2020 17:30,162237.2095
5/15/2020 17:45,162551.3333
5/15/2020 18:00,162719.2
5/15/2020 18:15,162827.1
5/15/2020 18:30,162874.9714
5/15/2020 18:45,162876
5/15/2020 19:00,162876
5/15/2020 19:15,162876
5/15/2020 19:30,162876
5/15/2020 19:45,162876
5/15/2020 20:00,162876
5/15/2020 20:15,162312.1333
5/15/2020 20:30,162876
5/15/2020 20:45,162876
5/15/2020 21:00,162876
5/15/2020 21:15,162199.9286
5/15/2020 21:30,162876
5/15/2020 21:45,162876
5/15/2020 22:00,162876
5/15/2020 22:15,162876
5/15/2020 22:30,162876
5/15/2020 22:45,162402.9333
5/15/2020 23:00,162876
5/15/2020 23:30,162876
5/15/2020 23:45,149506.4
5/16/2020 0:00,51525.26667
5/16/2020 0:15,27001
5/16/2020 0:30,27001
5/16/2020 0:45,27001
5/16/2020 1:00,26160.8
5/16/2020 1:15,22800
5/16/2020 1:30,22800
5/16/2020 1:45,22800
5/16/2020 2:00,22800
5/16/2020 2:15,22800
5/16/2020 2:30,22800
5/16/2020 2:45,22800
5/16/2020 3:00,22800
5/16/2020 3:15,22800
5/16/2020 3:30,22800
5/16/2020 3:45,22517.4
5/16/2020 4:00,18561
5/16/2020 4:15,18561
5/16/2020 4:30,18561
5/16/2020 4:45,18561
5/16/2020 5:00,18561
5/16/2020 5:15,18561
5/16/2020 5:30,631
5/16/2020 5:45,0
5/16/2020 6:00,22.2952381
5/16/2020 6:15,179.8
5/16/2020 6:30,533.3476191
5/16/2020 6:45,1101.066667
5/16/2020 7:00,1899.504762
5/16/2020 7:15,2946.466667
5/16/2020 7:30,4722
5/16/2020 7:45,6858.676191
5/16/2020 8:00,9299.6
5/16/2020 8:15,12439.48571
5/16/2020 8:30,15965.57143
5/16/2020 8:45,19910.6
5/16/2020 9:00,24267.0619
5/16/2020 9:15,28983.39524
5/16/2020 9:30,33962.40476
5/16/2020 9:45,39201.4619
5/16/2020 10:00,43924.53333
5/16/2020 10:15,48401.71905
5/16/2020 10:30,52618.00476
5/16/2020 10:45,56778.57143
5/16/2020 11:00,60999.74286
5/16/2020 11:15,65264.6381
5/16/2020 11:30,69717.46667
5/16/2020 11:45,74085.42381
5/16/2020 12:00,78280.67619
5/16/2020 12:15,81777.73333
5/16/2020 12:30,85480.90953
5/16/2020 12:45,88668.64286
5/16/2020 13:00,92057.65238
5/16/2020 13:15,96045.90952
5/16/2020 13:30,100241.9286
5/16/2020 13:45,103258.6333
5/16/2020 14:00,106751.8
5/16/2020 14:15,110767.2571
5/16/2020 14:30,115448.3714
5/16/2020 14:45,119503.219
5/16/2020 15:00,123060.6381
5/16/2020 15:15,125749.5333
5/16/2020 15:30,128638.0857
5/16/2020 15:45,131293.9429
5/16/2020 16:00,133537.2524
5/16/2020 16:15,133960.3381
5/16/2020 16:30,131889.7333
5/16/2020 16:45,132480.4571
5/16/2020 17:00,132673.7381
5/16/2020 17:15,133630.819
5/16/2020 17:30,133775.9
5/16/2020 17:45,133835.3333
5/16/2020 18:00,133858.8
5/16/2020 18:15,133859
5/16/2020 18:30,133859
5/16/2020 18:45,133307.4286
5/16/2020 19:00,133859
5/16/2020 19:15,134830.4
5/16/2020 19:30,138716
5/16/2020 19:45,138716
5/16/2020 20:00,138716
5/16/2020 20:15,138716
5/16/2020 20:30,138716
5/16/2020 20:45,138716
5/16/2020 21:00,138716
5/16/2020 21:15,138716
5/16/2020 21:30,138201.2667
5/16/2020 21:45,138716
5/16/2020 22:00,138224.5333
5/16/2020 22:15,138716
5/16/2020 22:30,138716
5/16/2020 22:45,138716
5/16/2020 23:00,138192.4
5/16/2020 23:15,138716
5/16/2020 23:30,138716
5/16/2020 23:45,126347.2667
5/17/2020 0:00,40881.93333
5/17/2020 0:15,23297
5/17/2020 0:30,23297
5/17/2020 0:45,23297
5/17/2020 1:00,22161.6
5/17/2020 1:15,17620
5/17/2020 1:30,17620
5/17/2020 1:45,17620
5/17/2020 2:00,17620
5/17/2020 2:15,17620
5/17/2020 2:30,17620
5/17/2020 2:45,17620
5/17/2020 3:00,17620
5/17/2020 3:15,17620
5/17/2020 3:30,17620
5/17/2020 3:45,17195.66667
5/17/2020 4:00,11255
5/17/2020 4:15,11255
5/17/2020 4:30,11255
5/17/2020 4:45,11255
5/17/2020 5:00,11255
5/17/2020 5:15,11255
5/17/2020 5:30,514.8
5/17/2020 5:45,0
5/17/2020 6:00,2.533333334
5/17/2020 6:15,77.89047619
5/17/2020 6:30,239.9904762
5/17/2020 6:45,444.2761905
5/17/2020 7:00,726.1714286
5/17/2020 7:15,1175.4
5/17/2020 7:30,1917.395238
5/17/2020 7:45,3246.795238
5/17/2020 8:00,5542.909524
5/17/2020 8:15,8868.985714
5/17/2020 8:30,12268.6
5/17/2020 8:45,15803.61429
5/17/2020 9:00,19336.7381
5/17/2020 9:15,23799.56667
5/17/2020 9:30,28592.69524
5/17/2020 9:45,32742.66666
5/17/2020 10:00,36918.37619
5/17/2020 10:15,40525.74762
5/17/2020 10:30,44121.89524
5/17/2020 10:45,48313.59524
5/17/2020 11:00,52241.26667
5/17/2020 11:15,55927.37619
5/17/2020 11:30,59024.30476
5/17/2020 11:45,62185.89048
5/17/2020 12:00,65862.81905
5/17/2020 12:15,70129.2
5/17/2020 12:30,74635.39524
5/17/2020 12:45,79240.59048
5/17/2020 13:00,83683.62857
5/17/2020 13:15,79785.9
5/17/2020 13:30,48143.46667
5/17/2020 13:45,94124.97619
5/17/2020 14:00,98327.41905
5/17/2020 14:15,102088.7
5/17/2020 14:30,106383.019
5/17/2020 14:45,109948.4
5/17/2020 15:00,112935.181
5/17/2020 15:15,114969.2857
5/17/2020 15:30,117069.7619
5/17/2020 15:45,119361.0667
5/17/2020 16:00,121563.9429
5/17/2020 16:15,124431.5769
5/17/2020 16:30,127740.8048
5/17/2020 16:45,130619.9667
5/17/2020 17:00,132159.9333
5/17/2020 17:15,132366.6
5/17/2020 17:30,133468.1952
5/17/2020 17:45,134888.3429
5/17/2020 18:00,135451.8905
5/17/2020 18:15,135844.6
5/17/2020 18:30,135953.0095
5/17/2020 18:45,135962
5/17/2020 19:00,135962
5/17/2020 19:15,135962
5/17/2020 19:30,135962
5/17/2020 19:45,135962
5/17/2020 20:00,135962
5/17/2020 20:15,135962
5/17/2020 20:30,135962
5/17/2020 20:45,135962
5/17/2020 21:00,135962
5/17/2020 21:15,135962
5/17/2020 21:30,135962
5/17/2020 21:45,135962
5/17/2020 22:00,135962
5/17/2020 22:15,135492.6
5/17/2020 22:30,135962
5/17/2020 22:45,135962
5/17/2020 23:00,135962
5/17/2020 23:15,135962
5/17/2020 23:30,135962
5/17/2020 23:45,123897.3333
5/18/2020 0:00,40793.82857
5/18/2020 0:15,22704
5/18/2020 0:30,22704
5/18/2020 0:45,22704
5/18/2020 1:00,22704
5/18/2020 1:15,17207.6
5/18/2020 1:30,16362
5/18/2020 1:45,16362
5/18/2020 2:00,16362
5/18/2020 2:15,16362
5/18/2020 2:30,16362
5/18/2020 2:45,16362
5/18/2020 3:00,16362
5/18/2020 3:15,16362
5/18/2020 3:30,16362
5/18/2020 3:45,16362
5/18/2020 4:00,13574.28571
5/18/2020 4:15,12814
5/18/2020 4:30,12814
5/18/2020 4:45,12814
5/18/2020 5:00,12814
5/18/2020 5:15,12814
5/18/2020 5:30,2362.333333
5/18/2020 5:45,0
5/18/2020 6:00,0
5/18/2020 6:15,0
5/18/2020 6:30,0
5/18/2020 6:45,0
5/18/2020 7:00,5.4
5/18/2020 7:15,56.04285714
5/18/2020 7:30,160.2714286
5/18/2020 7:45,374.6952381
5/18/2020 8:00,927.1333333
5/18/2020 8:15,2283.385714
5/18/2020 8:30,4282.728572
5/18/2020 8:45,6973.238095
5/18/2020 9:00,10064.97143
5/18/2020 9:15,13431.74762
5/18/2020 9:30,17298.20952
5/18/2020 9:45,21700.15714
5/18/2020 10:00,25697.18095
5/18/2020 10:15,29657.8
5/18/2020 10:30,32733.86191
5/18/2020 10:45,35611.5619
5/18/2020 11:00,39551.79048
5/18/2020 11:15,43822.78571
5/18/2020 11:30,47994.6
5/18/2020 11:45,52199.07143
5/18/2020 12:00,56421.62857
5/18/2020 12:15,60496.81429
5/18/2020 12:30,64625.18095
5/18/2020 12:45,68465.46667
5/18/2020 13:00,72324.6
5/18/2020 13:15,76095.78572
5/18/2020 13:30,79896.94762
5/18/2020 13:45,83971.86667
5/18/2020 14:00,88009.87619
5/18/2020 14:15,92240.2
5/18/2020 14:30,96415.7
5/18/2020 14:45,100514.2286
5/18/2020 15:00,104850.7857
5/18/2020 15:15,108450.0238
5/18/2020 15:30,112037.7476
5/18/2020 15:45,114659.6714
5/18/2020 16:00,117671.7
5/18/2020 16:15,120858.2095
5/18/2020 16:30,123474.5524
5/18/2020 16:45,124638.0286
5/18/2020 17:00,126569.2
5/18/2020 17:15,127791.9857
5/18/2020 17:30,128635.8762
5/18/2020 17:45,129175.3
5/18/2020 18:00,129527.5476
5/18/2020 18:15,129734.4667
5/18/2020 18:30,129321.6381
5/18/2020 18:45,129832
5/18/2020 19:00,129832
5/18/2020 19:15,129832
5/18/2020 19:30,129832
5/18/2020 19:45,129832
5/18/2020 20:00,129832
5/18/2020 20:15,129832
5/18/2020 20:30,129491.5333
5/18/2020 20:45,129832
5/18/2020 21:00,129832
5/18/2020 21:15,129832
5/18/2020 21:30,129832
5/18/2020 21:45,129832
5/18/2020 22:00,129832
5/18/2020 22:15,129832
5/18/2020 22:30,129832
5/18/2020 22:45,129832
5/18/2020 23:00,129551
5/18/2020 23:15,129832
5/18/2020 23:30,129832
5/18/2020 23:45,118922.6429
5/19/2020 0:00,39738.8
5/19/2020 0:15,22285
5/19/2020 0:30,22285
5/19/2020 0:45,22285
5/19/2020 1:00,22285
5/19/2020 1:15,15662.8
5/19/2020 1:30,14644
5/19/2020 1:45,14644
5/19/2020 2:00,14644
5/19/2020 2:15,14644
5/19/2020 2:30,14644
5/19/2020 2:45,14644
5/19/2020 3:00,14644
5/19/2020 3:15,14644
5/19/2020 3:30,14644
5/19/2020 3:45,14644
5/19/2020 4:00,12454.21429
5/19/2020 4:15,11857
5/19/2020 4:30,11857
5/19/2020 4:45,11579.6
5/19/2020 5:00,11857
5/19/2020 5:15,11857
5/19/2020 5:30,3025.971429
5/19/2020 5:45,0
5/19/2020 6:00,7.995238094
5/19/2020 6:15,158.7142857
5/19/2020 6:30,502
5/19/2020 6:45,1047.47619
5/19/2020 7:00,1740.809524
5/19/2020 7:15,2913.3
5/19/2020 7:30,5178.280952
5/19/2020 7:45,7614.133333
5/19/2020 8:00,10112.81905
5/19/2020 8:15,12339.97619
5/19/2020 8:30,15108.91429
5/19/2020 8:45,17216.96667
5/19/2020 9:00,19792.33333
5/19/2020 9:15,22641.21905
5/19/2020 9:30,24763.17619
5/19/2020 9:45,26583.98571
5/19/2020 10:00,28351.81429
5/19/2020 10:15,7931.842857
5/19/2020 10:30,32384.6
5/19/2020 10:45,36447.23809
5/19/2020 11:00,40122.97619
5/19/2020 11:15,44016.75714
5/19/2020 11:30,48083.0381
5/19/2020 11:45,51932.93333
5/19/2020 12:00,55782.43333
5/19/2020 12:15,59815.07619
5/19/2020 12:30,63734.06667
5/19/2020 12:45,67503.66667
5/19/2020 13:00,71504.43333
5/19/2020 13:15,75360.0619
5/19/2020 13:30,79666.06667
5/19/2020 13:45,83438.13333
5/19/2020 14:00,87322.55714
5/19/2020 14:15,91542.48095
5/19/2020 14:30,95718.09524
5/19/2020 14:45,99443.69524
5/19/2020 15:00,102606.2
5/19/2020 15:15,105278.0381
5/19/2020 15:30,106486.181
5/19/2020 15:45,107220.9451
5/19/2020 16:15,107611
5/19/2020 16:30,107865.7143
5/19/2020 16:45,108202.9333
5/19/2020 17:00,108341.1333
5/19/2020 17:15,108422.8667
5/19/2020 17:30,108435
5/19/2020 17:45,108435
5/19/2020 18:00,108435
5/19/2020 18:15,108435.4095
5/19/2020 18:30,108442.4667
5/19/2020 18:45,108443
5/19/2020 19:00,108443
5/19/2020 19:15,108309.7333
5/19/2020 19:30,108443
5/19/2020 19:45,108443
